ID_Funcionario,Demitido,Idade,Faixa_Etaria,Genero,Estado_Civil,Maior_de_18,Distancia_de_Casa,Faixa_Distancia_de_Casa,Escolaridade,Area_de_Formacao,Departamento,Cargo,Nivel_do_Cargo,Renda_Mensal,Razão_salarial,Percentual_Aumento_Salario,StockOptionLevel,Valor_Hora,Valor_Diaria,Valor_Mensal,Hora_Extra,Viagens_a_Negocio,Envolvimento_com_Trabalho,Avaliacao_Desempenho,Treinamentos_Ano_Passado,Satisfacao_com_Ambiente,Satisfacao_com_Trabalho,Satisfacao_Relacionamento,Equilibrio_Vida_Trabalho,Satisfação_geral,Numero_de_Empresas_Anteriores,Total_Anos_Trabalhados,Anos_na_Empresa,Faixa_de_tempo_empresa,Anos_no_Cargo_Atual,Anos_Desde_Ultima_Promocao,Anos_com_Gerente_Atual,Contagem_de_Funcionarios,Horas_Padrao
1927,No,28,Jovem,Male,Married,Y,1,Muito próxima,2,Life Sciences,Sales,Sales Executive,2,6834,0.9515556471344757,12,1,42,783,19255,Yes,Travel_Frequently,2,3,2,3,4,3,3,13,1,7,7,Funcionário estabelecido,7,0,7,1,80
1928,Yes,29,Jovem,Male,Single,Y,24,Muito distantew,3,Technical Degree,Sales,Sales Representative,1,1091,5.960523641170492,17,0,45,746,10642,No,Travel_Frequently,4,3,3,3,1,4,3,11,1,1,1,Recém contratado,0,0,0,1,80
1929,No,39,Adulto,Female,Married,Y,21,Muito distantew,4,Life Sciences,Sales,Sales Executive,2,5736,1.1337048975796735,19,1,32,1251,3987,No,Non-Travel,1,3,1,1,3,3,3,10,6,10,3,Inicio de carreira,2,1,2,1,80
1931,No,27,Jovem,Male,Married,Y,2,Muito próxima,4,Technical Degree,Research & Development,Research Scientist,1,2226,2.9213527819034173,11,1,41,1354,6073,No,Travel_Rarely,3,3,3,2,2,3,2,9,1,6,5,Funcionário estabelecido,3,1,2,1,80
1932,No,34,Adulto,Male,Married,Y,22,Muito distantew,4,Other,Research & Development,Research Scientist,2,5747,1.1315349386666098,15,0,86,735,26496,Yes,Travel_Frequently,2,3,3,3,4,2,3,12,1,16,15,Muito experiente,10,6,11,1,80
1933,Yes,28,Jovem,Female,Single,Y,13,Moderada,2,Marketing,Sales,Sales Executive,2,9854,0.6599280792081396,11,0,84,1475,23352,Yes,Travel_Rarely,3,3,0,4,3,4,3,14,3,6,2,Inicio de carreira,0,2,2,1,80
1934,No,47,Maduro,Male,Married,Y,14,Moderada,4,Technical Degree,Research & Development,Research Scientist,2,5467,1.1894880725291763,18,1,64,1169,2125,No,Non-Travel,3,3,4,3,2,3,4,12,8,16,8,Funcionário estabelecido,7,1,7,1,80
1935,No,56,Maduro,Female,Married,Y,11,Moderada,5,Marketing,Sales,Sales Executive,2,5380,1.2087232885719343,16,1,89,1443,20328,No,Travel_Rarely,2,3,3,4,1,3,3,11,4,6,0,Recém contratado,0,0,0,1,80
1936,No,39,Adulto,Male,Married,Y,9,Próxima,2,Medical,Research & Development,Manufacturing Director,2,5151,1.262459967485344,25,1,87,867,12315,No,Travel_Rarely,3,4,3,1,1,4,3,9,1,10,10,Experiente,0,7,9,1,80
1937,No,38,Adulto,Female,Divorced,Y,8,Próxima,3,Medical,Research & Development,Research Scientist,2,2133,3.048725406712146,16,1,58,1394,18115,Yes,Travel_Frequently,2,3,3,4,2,3,3,12,1,20,20,Veterano,11,0,7,1,80
1938,No,58,Maduro,Female,Married,Y,21,Muito distantew,3,Life Sciences,Sales,Manager,4,17875,0.36380035202892347,13,1,72,605,11761,Yes,Travel_Rarely,3,3,2,4,4,3,2,13,4,29,1,Recém contratado,0,0,0,1,80
1939,Yes,32,Adulto,Female,Single,Y,5,Muito próxima,2,Life Sciences,Research & Development,Research Scientist,1,2432,2.67390266962048,14,0,47,238,15318,Yes,Travel_Frequently,4,3,2,1,3,1,3,8,3,8,4,Inicio de carreira,1,0,3,1,80
1940,No,38,Adulto,Male,Divorced,Y,9,Próxima,2,Life Sciences,Research & Development,Research Scientist,1,4771,1.3630122180920157,19,2,71,1206,14293,No,Travel_Rarely,3,3,0,2,4,4,4,14,2,10,5,Funcionário estabelecido,2,0,3,1,80
1941,No,49,Maduro,Male,Married,Y,2,Muito próxima,1,Life Sciences,Research & Development,Research Director,5,19161,0.33938371131553713,15,0,42,1064,13738,No,Travel_Frequently,3,3,3,2,4,4,3,13,3,28,5,Funcionário estabelecido,4,4,3,1,80
1943,No,42,Adulto,Male,Divorced,Y,12,Moderada,4,Marketing,Sales,Sales Executive,2,5087,1.2783430887589948,12,2,77,419,2900,Yes,Travel_Rarely,3,3,4,2,4,3,3,12,3,14,0,Recém contratado,0,0,0,1,80
1944,Yes,27,Jovem,Female,Married,Y,22,Muito distantew,3,Human Resources,Human Resources,Human Resources,1,2863,2.271369644609503,12,0,58,1337,19555,No,Travel_Frequently,2,3,2,1,2,1,3,7,1,1,1,Recém contratado,0,0,0,1,80
1945,No,35,Adulto,Male,Married,Y,18,Distante,4,Medical,Sales,Sales Executive,2,5561,1.169381638647187,16,1,71,682,15975,No,Travel_Rarely,3,3,2,2,1,4,1,8,0,6,5,Funcionário estabelecido,3,0,4,1,80
1947,No,28,Jovem,Male,Single,Y,16,Distante,3,Medical,Research & Development,Research Scientist,1,2144,3.0330836252411415,14,0,49,1103,2122,No,Non-Travel,3,3,3,3,3,3,2,11,1,5,5,Funcionário estabelecido,3,1,4,1,80
1948,No,31,Adulto,Male,Divorced,Y,3,Muito próxima,2,Medical,Research & Development,Research Scientist,1,3065,2.121674157428061,13,1,48,976,3995,Yes,Non-Travel,3,3,3,3,1,4,4,12,1,4,4,Inicio de carreira,2,2,3,1,80
1949,No,36,Adulto,Male,Married,Y,9,Próxima,4,Life Sciences,Research & Development,Laboratory Technician,1,2810,2.3142104243832766,22,0,66,1351,9238,No,Non-Travel,4,4,3,1,2,2,3,8,1,5,5,Funcionário estabelecido,4,0,2,1,80
1950,No,34,Adulto,Male,Single,Y,1,Muito próxima,3,Marketing,Sales,Sales Executive,3,9888,0.6576589090328688,21,0,32,937,6770,No,Travel_Rarely,3,4,3,1,4,1,2,8,1,14,14,Experiente,8,2,1,1,80
1951,No,34,Adulto,Male,Divorced,Y,13,Moderada,4,Medical,Sales,Sales Executive,3,8628,0.7537008915759165,18,1,39,1239,22914,No,Travel_Rarely,3,3,2,4,3,3,2,12,1,9,8,Funcionário estabelecido,7,1,1,1,80
1952,No,26,Jovem,Male,Single,Y,1,Muito próxima,3,Medical,Research & Development,Laboratory Technician,1,2867,2.268200660103595,13,0,95,157,20006,No,Travel_Rarely,3,3,6,3,1,4,2,10,0,8,7,Funcionário estabelecido,7,7,6,1,80
1954,No,29,Jovem,Male,Married,Y,1,Muito próxima,3,Life Sciences,Research & Development,Healthcare Representative,2,5373,1.2102980257801985,12,1,89,136,6225,No,Travel_Rarely,3,3,5,1,1,1,2,5,0,6,5,Funcionário estabelecido,3,0,2,1,80
1955,No,32,Adulto,Female,Divorced,Y,15,Moderada,4,Medical,Research & Development,Healthcare Representative,2,6667,0.9753909243313345,18,1,34,1146,16542,No,Non-Travel,3,3,6,3,4,2,3,12,5,9,5,Funcionário estabelecido,1,1,2,1,80
1956,No,31,Adulto,Male,Married,Y,1,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,2,5003,1.2998063746785942,21,0,48,1125,5771,No,Travel_Frequently,1,4,6,4,1,2,3,10,1,10,10,Experiente,8,8,7,1,80
1960,Yes,28,Jovem,Male,Divorced,Y,17,Distante,3,Technical Degree,Research & Development,Laboratory Technician,1,2367,2.7473304995847094,12,1,32,1404,18779,No,Travel_Rarely,2,3,2,3,4,1,2,10,5,6,4,Inicio de carreira,1,0,3,1,80
1961,No,38,Adulto,Male,Single,Y,1,Muito próxima,3,Life Sciences,Sales,Sales Representative,1,2858,2.2753433493761395,14,0,59,1404,11473,No,Travel_Rarely,2,3,3,1,1,1,2,5,4,20,1,Recém contratado,0,0,0,1,80
1962,No,35,Adulto,Female,Married,Y,7,Próxima,4,Life Sciences,Sales,Sales Executive,2,5204,1.2496024774244825,11,0,55,1224,13586,Yes,Travel_Rarely,3,3,2,3,4,4,3,14,1,10,10,Experiente,8,0,9,1,80
1965,No,27,Jovem,Male,Single,Y,9,Próxima,3,Marketing,Sales,Sales Executive,2,4105,1.5841489141332539,14,0,44,954,5099,No,Travel_Rarely,3,3,5,4,4,1,3,12,1,7,7,Funcionário estabelecido,7,0,7,1,80
1966,No,32,Adulto,Male,Single,Y,5,Muito próxima,4,Life Sciences,Research & Development,Manufacturing Director,2,9679,0.671859829787892,24,0,56,1373,10138,No,Travel_Rarely,2,4,1,4,4,2,3,13,8,8,1,Recém contratado,0,0,0,1,80
1967,Yes,31,Adulto,Male,Married,Y,26,Muito distantew,4,Marketing,Sales,Sales Executive,2,5617,1.157723213907247,11,0,63,754,21075,Yes,Travel_Frequently,3,3,4,1,4,3,3,11,1,10,10,Experiente,7,0,8,1,80
1968,Yes,53,Maduro,Male,Single,Y,24,Muito distantew,4,Life Sciences,Sales,Sales Executive,3,10448,0.6224091972164058,13,0,66,1168,5843,Yes,Travel_Rarely,3,3,2,1,1,2,2,6,6,15,2,Inicio de carreira,2,2,2,1,80
1969,No,54,Maduro,Female,Married,Y,9,Próxima,2,Life Sciences,Research & Development,Research Scientist,2,2897,2.2447122169544382,11,2,67,155,22474,No,Travel_Rarely,3,3,6,1,3,3,2,9,3,9,4,Inicio de carreira,3,2,3,1,80
1970,No,33,Adulto,Male,Divorced,Y,7,Próxima,2,Life Sciences,Research & Development,Healthcare Representative,2,5968,1.0896332594700078,20,3,36,1303,18079,No,Travel_Frequently,3,4,2,4,3,3,3,13,1,9,9,Funcionário estabelecido,7,2,8,1,80
1971,No,43,Adulto,Male,Married,Y,11,Moderada,3,Life Sciences,Research & Development,Healthcare Representative,3,7510,0.8659029683777639,17,1,30,574,16873,No,Travel_Rarely,3,3,1,1,3,2,3,9,1,10,10,Experiente,9,0,9,1,80
1972,No,38,Adulto,Male,Married,Y,1,Muito próxima,4,Other,Human Resources,Human Resources,1,2991,2.1741662629612195,11,1,88,1444,5224,Yes,Travel_Frequently,3,3,2,4,2,2,3,11,0,7,6,Funcionário estabelecido,2,1,2,1,80
1973,No,55,Maduro,Male,Married,Y,26,Muito distantew,4,Human Resources,Human Resources,Manager,5,19636,0.3311739301546653,18,1,71,189,25811,Yes,Travel_Rarely,4,3,0,3,2,1,3,9,4,35,10,Experiente,9,1,4,1,80
1974,No,31,Adulto,Female,Divorced,Y,2,Muito próxima,1,Medical,Research & Development,Laboratory Technician,1,1129,5.759903713478305,11,3,59,1276,17536,Yes,Travel_Rarely,1,3,4,4,4,3,3,14,1,1,1,Recém contratado,0,0,0,1,80
1975,No,39,Adulto,Male,Single,Y,15,Moderada,4,Marketing,Sales,Sales Executive,4,13341,0.4874395691864933,12,0,77,119,25098,No,Travel_Rarely,3,3,3,2,1,1,3,7,0,21,20,Veterano,8,11,10,1,80
1976,No,42,Adulto,Male,Single,Y,23,Muito distantew,2,Life Sciences,Research & Development,Research Scientist,2,4332,1.5011383408395675,12,0,37,335,14811,No,Non-Travel,2,3,2,4,3,4,3,14,1,20,20,Veterano,9,3,7,1,80
1979,No,31,Adulto,Female,Married,Y,10,Próxima,3,Medical,Research & Development,Research Director,3,11031,0.5895142138080869,20,1,40,697,26862,No,Non-Travel,3,4,2,3,3,3,4,13,4,13,11,Experiente,7,4,8,1,80
1980,No,54,Maduro,Female,Single,Y,10,Próxima,3,Medical,Research & Development,Manufacturing Director,2,4440,1.4646241649813079,19,0,77,157,25198,Yes,Travel_Rarely,3,3,3,3,1,4,3,11,6,9,5,Funcionário estabelecido,2,1,4,1,80
1981,No,24,Jovem,Male,Single,Y,1,Muito próxima,2,Life Sciences,Research & Development,Healthcare Representative,2,4617,1.4084754802939152,12,0,45,771,14120,No,Travel_Rarely,2,3,2,2,3,2,2,9,1,4,4,Inicio de carreira,3,1,2,1,80
1982,No,23,Jovem,Male,Single,Y,12,Moderada,2,Other,Research & Development,Laboratory Technician,1,2647,2.456717526451457,13,0,78,571,13672,No,Travel_Rarely,3,3,6,4,4,3,4,15,1,5,5,Funcionário estabelecido,2,1,4,1,80
1985,No,40,Adulto,Female,Married,Y,11,Moderada,3,Technical Degree,Research & Development,Laboratory Technician,2,6323,1.0284566333254794,11,1,73,692,26849,No,Travel_Frequently,3,3,2,4,3,1,4,12,1,10,10,Experiente,9,9,4,1,80
1986,No,40,Adulto,Female,Married,Y,2,Muito próxima,2,Marketing,Sales,Sales Executive,2,5677,1.1454872806970242,14,1,92,444,4258,No,Travel_Rarely,3,3,4,2,2,3,3,10,3,15,11,Experiente,8,5,10,1,80
1987,No,25,Jovem,Female,Married,Y,2,Muito próxima,3,Human Resources,Human Resources,Human Resources,1,2187,2.9734482361760435,14,0,82,309,19655,No,Travel_Rarely,3,3,3,3,2,3,3,11,4,6,2,Inicio de carreira,0,1,2,1,80
1989,No,30,Adulto,Male,Married,Y,1,Muito próxima,2,Medical,Research & Development,Laboratory Technician,1,3748,1.7350403661998417,13,0,76,911,4077,No,Travel_Rarely,3,3,6,4,2,3,2,11,1,12,12,Experiente,8,1,7,1,80
1992,No,25,Jovem,Male,Divorced,Y,2,Muito próxima,1,Other,Research & Development,Laboratory Technician,1,3977,1.6351348485081738,19,1,57,977,7298,Yes,Travel_Rarely,3,3,2,4,3,3,2,12,6,7,2,Inicio de carreira,2,0,2,1,80
1993,No,47,Maduro,Male,Single,Y,25,Muito distantew,3,Medical,Research & Development,Healthcare Representative,3,8633,0.7532643684138778,23,0,84,1180,13084,No,Travel_Rarely,3,4,3,1,3,2,3,9,2,25,17,Muito experiente,14,12,11,1,80
1994,No,33,Adulto,Male,Divorced,Y,1,Muito próxima,2,Medical,Research & Development,Laboratory Technician,1,2008,3.2385115998590672,12,3,59,1313,20439,No,Non-Travel,2,3,2,2,3,3,2,10,1,1,1,Recém contratado,1,0,0,1,80
1995,No,38,Adulto,Male,Married,Y,1,Muito próxima,4,Life Sciences,Sales,Sales Executive,2,4440,1.4646241649813079,15,2,86,1321,7636,No,Travel_Rarely,3,3,3,4,2,1,3,10,0,16,15,Muito experiente,13,5,8,1,80
1996,No,31,Adulto,Male,Married,Y,2,Muito próxima,2,Life Sciences,Sales,Sales Representative,1,3067,2.1202906072764938,19,1,54,1154,6393,No,Travel_Rarely,3,3,1,1,3,3,3,10,0,3,2,Inicio de carreira,2,1,2,1,80
1997,No,38,Adulto,Male,Married,Y,6,Próxima,4,Life Sciences,Research & Development,Manufacturing Director,2,5321,1.2221257832206365,11,1,72,508,14284,No,Travel_Frequently,2,3,1,1,3,4,3,11,2,10,8,Funcionário estabelecido,3,7,7,1,80
1998,No,42,Adulto,Male,Divorced,Y,18,Distante,4,Life Sciences,Research & Development,Research Scientist,2,5410,1.202020571629761,17,1,35,557,11189,Yes,Travel_Rarely,3,3,3,4,1,3,2,10,6,9,4,Inicio de carreira,3,1,2,1,80
1999,No,41,Adulto,Male,Married,Y,1,Muito próxima,3,Life Sciences,Research & Development,Research Scientist,1,2782,2.337502261868083,22,1,76,642,21412,No,Travel_Rarely,3,4,3,4,4,1,3,12,3,12,5,Funcionário estabelecido,3,1,0,1,80
2000,No,47,Maduro,Female,Married,Y,1,Muito próxima,1,Medical,Research & Development,Research Director,3,11957,0.5438597718923649,18,2,98,1162,17231,No,Non-Travel,3,3,3,3,2,1,1,7,0,14,13,Experiente,8,5,12,1,80
2003,No,35,Adulto,Male,Married,Y,11,Moderada,4,Medical,Research & Development,Laboratory Technician,1,2660,2.4447110122244387,11,1,43,1490,20232,Yes,Travel_Rarely,3,3,3,4,3,3,3,13,7,5,2,Inicio de carreira,2,2,2,1,80
2007,No,22,Jovem,Male,Single,Y,1,Muito próxima,2,Life Sciences,Research & Development,Research Scientist,1,3375,1.926794457042076,12,0,63,581,17624,No,Travel_Rarely,3,3,2,4,3,4,4,15,0,4,3,Inicio de carreira,2,1,2,1,80
2008,No,35,Adulto,Male,Single,Y,9,Próxima,4,Medical,Research & Development,Research Scientist,2,5098,1.2755847964921552,19,0,48,1395,18698,No,Travel_Rarely,3,3,5,2,3,2,3,10,1,10,10,Experiente,7,0,8,1,80
2009,No,33,Adulto,Female,Married,Y,15,Moderada,2,Medical,Research & Development,Healthcare Representative,2,4878,1.3331142461084475,13,1,95,501,21653,Yes,Travel_Rarely,3,3,6,2,4,1,3,10,0,10,9,Funcionário estabelecido,7,8,1,1,80
2010,No,32,Adulto,Female,Single,Y,29,Muito distantew,4,Life Sciences,Research & Development,Laboratory Technician,1,2837,2.2921858627130796,13,0,49,267,15919,No,Travel_Rarely,2,3,3,3,2,3,3,11,1,6,6,Funcionário estabelecido,2,4,1,1,80
2012,No,40,Adulto,Male,Married,Y,1,Muito próxima,4,Life Sciences,Research & Development,Laboratory Technician,1,2406,2.7027977109380745,19,2,83,543,4060,No,Travel_Rarely,3,3,3,1,4,3,2,10,8,8,1,Recém contratado,0,0,0,1,80
2013,No,32,Adulto,Male,Married,Y,1,Muito próxima,4,Medical,Sales,Sales Representative,1,2269,2.8659899922948466,14,1,68,234,18024,No,Travel_Rarely,2,3,2,2,2,2,3,9,0,3,2,Inicio de carreira,2,2,2,1,80
2014,No,39,Adulto,Male,Single,Y,24,Muito distantew,1,Life Sciences,Research & Development,Research Scientist,2,4108,1.5829920381005373,13,0,52,116,5340,No,Travel_Rarely,3,3,2,1,4,1,3,9,7,18,7,Funcionário estabelecido,7,1,7,1,80
2015,No,38,Adulto,Female,Married,Y,10,Próxima,3,Medical,Research & Development,Research Director,3,13206,0.49242248163842245,12,1,99,201,3376,No,Travel_Rarely,1,3,3,2,3,1,3,9,3,20,18,Muito experiente,16,1,11,1,80
2016,No,32,Adulto,Female,Married,Y,1,Muito próxima,4,Marketing,Sales,Sales Executive,3,10422,0.6239619355706205,19,2,48,801,24032,No,Travel_Rarely,3,3,3,3,4,3,3,13,1,14,14,Experiente,10,5,7,1,80
2017,No,37,Adulto,Female,Married,Y,10,Próxima,3,Life Sciences,Research & Development,Research Director,3,13744,0.4731469217489091,25,1,42,161,15471,Yes,Travel_Rarely,4,4,2,3,4,1,3,11,1,16,16,Muito experiente,11,6,8,1,80
2018,No,25,Jovem,Female,Divorced,Y,8,Próxima,2,Other,Sales,Sales Executive,2,4907,1.3252356414340751,22,1,85,1382,13684,Yes,Travel_Rarely,3,4,3,1,3,2,2,8,0,6,5,Funcionário estabelecido,3,0,4,1,80
2019,No,52,Maduro,Male,Divorced,Y,29,Muito distantew,4,Life Sciences,Sales,Sales Representative,1,3482,1.8675850926240687,15,2,40,585,19788,No,Non-Travel,3,3,3,1,4,2,2,9,2,16,9,Funcionário estabelecido,8,0,0,1,80
2020,No,44,Adulto,Male,Single,Y,1,Muito próxima,3,Medical,Research & Development,Research Scientist,1,2436,2.6695120248427777,12,0,42,1037,13422,Yes,Travel_Rarely,3,3,2,2,4,3,3,12,6,6,4,Inicio de carreira,3,1,2,1,80
2021,No,21,Jovem,Male,Single,Y,5,Muito próxima,1,Medical,Sales,Sales Representative,1,2380,2.7323240724861373,11,0,58,501,25479,Yes,Travel_Rarely,3,3,6,3,1,4,3,11,1,2,2,Inicio de carreira,2,1,2,1,80
2022,No,39,Adulto,Male,Single,Y,9,Próxima,3,Life Sciences,Research & Development,Manager,5,19431,0.3346678653963773,13,0,87,105,15302,No,Non-Travel,3,3,3,4,4,3,2,13,2,21,6,Funcionário estabelecido,0,1,3,1,80
2023,Yes,23,Jovem,Male,Married,Y,9,Próxima,3,Marketing,Sales,Sales Representative,1,1790,3.6329225097860376,19,1,33,638,26956,No,Travel_Frequently,3,3,3,4,1,1,2,8,1,1,1,Recém contratado,0,1,0,1,80
2024,No,36,Adulto,Female,Married,Y,3,Muito próxima,3,Medical,Sales,Sales Executive,3,7644,0.8507236123125336,19,2,94,557,12695,No,Travel_Rarely,2,3,2,1,4,3,3,11,0,10,9,Funcionário estabelecido,7,3,4,1,80
2025,No,36,Adulto,Female,Divorced,Y,4,Muito próxima,2,Life Sciences,Research & Development,Manufacturing Director,2,5131,1.2673808794615098,13,3,97,688,9192,No,Travel_Frequently,3,3,3,4,2,2,3,11,7,18,4,Inicio de carreira,2,0,2,1,80
2026,No,56,Maduro,Male,Divorced,Y,1,Muito próxima,4,Life Sciences,Research & Development,Healthcare Representative,2,6306,1.031229193231368,21,1,57,667,26236,No,Non-Travel,3,4,2,3,3,1,2,9,1,13,13,Experiente,12,1,9,1,80
2027,Yes,29,Jovem,Male,Married,Y,1,Muito próxima,4,Medical,Research & Development,Research Scientist,1,4787,1.3584565056438285,14,3,36,1092,26124,Yes,Travel_Rarely,3,3,3,1,4,2,4,11,9,4,2,Inicio de carreira,2,2,2,1,80
2031,No,42,Adulto,Male,Married,Y,2,Muito próxima,3,Life Sciences,Research & Development,Manager,5,18880,0.3444349201545025,11,0,56,300,17312,No,Travel_Rarely,3,3,2,1,3,1,2,7,5,24,22,Veterano,6,4,14,1,80
2032,Yes,56,Maduro,Male,Married,Y,7,Próxima,2,Technical Degree,Research & Development,Laboratory Technician,1,2339,2.780218594492094,11,1,72,310,3666,No,Travel_Rarely,3,3,4,4,3,4,1,12,8,14,10,Experiente,9,9,8,1,80
2034,No,41,Adulto,Female,Married,Y,28,Muito distantew,4,Life Sciences,Research & Development,Manufacturing Director,4,13570,0.4792138019540904,23,1,60,582,5640,No,Travel_Rarely,2,4,3,1,2,3,3,9,0,21,20,Veterano,7,0,10,1,80
2035,No,34,Adulto,Female,Married,Y,28,Muito distantew,3,Marketing,Sales,Sales Executive,2,6712,0.9688515036527126,21,2,95,704,8978,No,Travel_Rarely,2,4,2,4,3,4,3,14,1,8,8,Funcionário estabelecido,7,1,7,1,80
2036,No,36,Adulto,Male,Divorced,Y,15,Moderada,4,Marketing,Sales,Sales Executive,2,5406,1.2029099690190541,24,1,88,301,10436,No,Non-Travel,1,4,4,4,4,1,2,11,1,15,15,Muito experiente,12,11,11,1,80
2037,No,41,Adulto,Male,Divorced,Y,3,Muito próxima,3,Life Sciences,Sales,Sales Executive,2,8938,0.727560001400426,11,1,57,930,12227,No,Travel_Rarely,2,3,5,3,2,3,3,11,2,14,5,Funcionário estabelecido,4,0,4,1,80
2038,No,32,Adulto,Male,Single,Y,2,Muito próxima,3,Technical Degree,Research & Development,Research Scientist,1,2439,2.666228492216895,14,0,78,529,11288,No,Travel_Rarely,3,3,4,4,1,4,3,12,1,4,4,Inicio de carreira,2,1,2,1,80
2040,No,35,Adulto,Female,Single,Y,26,Muito distantew,4,Life Sciences,Human Resources,Human Resources,3,8837,0.7358754433084765,16,0,31,1146,16642,Yes,Travel_Rarely,3,3,2,3,4,3,3,13,1,9,9,Funcionário estabelecido,0,1,7,1,80
2041,No,38,Adulto,Female,Married,Y,10,Próxima,2,Life Sciences,Sales,Sales Executive,2,5343,1.2170936351332597,11,1,100,345,5982,No,Travel_Rarely,3,3,1,1,4,3,3,11,1,10,10,Experiente,7,1,9,1,80
2044,Yes,50,Maduro,Male,Divorced,Y,1,Muito próxima,4,Life Sciences,Sales,Sales Executive,2,6728,0.9665474572706609,12,2,94,878,14255,No,Travel_Frequently,3,3,3,2,3,4,3,12,7,12,6,Funcionário estabelecido,3,0,1,1,80
2045,No,36,Adulto,Female,Married,Y,11,Moderada,4,Marketing,Sales,Sales Executive,2,6652,0.9775903927415825,13,1,100,1120,14369,No,Travel_Rarely,2,3,2,2,4,1,2,9,4,8,6,Funcionário estabelecido,3,0,0,1,80
2046,No,45,Maduro,Female,Single,Y,20,Distante,3,Life Sciences,Sales,Sales Executive,2,4850,1.3408105757767024,15,0,50,374,23333,No,Travel_Rarely,3,3,3,4,3,3,3,13,8,8,5,Funcionário estabelecido,3,0,1,1,80
2048,No,40,Adulto,Male,Single,Y,2,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2809,2.3150342799989345,14,0,52,1322,2725,No,Travel_Rarely,2,3,2,3,3,4,3,13,2,8,2,Inicio de carreira,2,2,2,1,80
2049,No,35,Adulto,Male,Married,Y,18,Distante,4,Life Sciences,Research & Development,Healthcare Representative,2,5689,1.1430710656560041,14,2,80,1199,24594,Yes,Travel_Frequently,3,3,2,3,3,4,4,14,1,10,10,Experiente,2,0,2,1,80
2051,No,40,Adulto,Female,Married,Y,2,Muito próxima,4,Medical,Research & Development,Research Scientist,1,2001,3.249840725895556,14,3,98,1194,12549,No,Travel_Rarely,3,3,2,3,3,2,3,11,2,20,5,Funcionário estabelecido,3,0,2,1,80
2052,No,35,Adulto,Female,Married,Y,1,Muito próxima,4,Life Sciences,Research & Development,Research Scientist,1,2977,2.1843907599989945,12,1,62,287,8952,No,Travel_Rarely,1,3,5,3,4,4,3,14,1,4,4,Inicio de carreira,3,1,1,1,80
2053,No,29,Jovem,Male,Married,Y,13,Moderada,2,Other,Research & Development,Laboratory Technician,2,4025,1.6156351037309333,13,1,46,1378,23679,Yes,Travel_Rarely,2,3,2,4,2,1,3,10,4,10,4,Inicio de carreira,3,0,3,1,80
2054,No,29,Jovem,Female,Single,Y,28,Muito distantew,4,Medical,Research & Development,Research Scientist,1,3785,1.7180796017217985,14,0,73,468,8489,No,Travel_Rarely,2,3,3,4,1,2,1,8,1,5,5,Funcionário estabelecido,4,0,4,1,80
2055,Yes,50,Maduro,Male,Divorced,Y,28,Muito distantew,3,Marketing,Sales,Sales Executive,3,10854,0.5991276296772625,13,1,39,410,16586,Yes,Travel_Rarely,2,3,3,4,1,2,3,10,4,20,3,Inicio de carreira,2,2,0,1,80
2056,No,39,Adulto,Female,Married,Y,24,Muito distantew,1,Marketing,Sales,Sales Executive,4,12031,0.5405146116297072,11,1,60,722,8828,No,Travel_Rarely,2,3,2,2,4,1,2,9,0,21,20,Veterano,9,9,6,1,80
2057,No,31,Adulto,Male,Single,Y,5,Muito próxima,3,Medical,Research & Development,Manufacturing Director,2,9936,0.6544818128539661,19,0,74,325,3787,No,Non-Travel,3,3,2,2,1,2,3,8,0,10,9,Funcionário estabelecido,4,1,7,1,80
2060,No,26,Jovem,Female,Single,Y,5,Muito próxima,3,Other,Sales,Sales Representative,1,2966,2.1924920069173996,18,0,30,1167,21378,No,Travel_Rarely,2,3,2,4,3,4,3,14,0,5,4,Inicio de carreira,2,0,0,1,80
2061,No,36,Adulto,Male,Married,Y,23,Muito distantew,2,Medical,Research & Development,Laboratory Technician,2,2571,2.5293392814146274,17,1,41,884,12290,No,Travel_Frequently,4,3,3,3,4,3,3,13,4,17,5,Funcionário estabelecido,2,0,3,1,80
2062,No,39,Adulto,Male,Married,Y,6,Próxima,1,Medical,Research & Development,Healthcare Representative,3,9991,0.6508789202799526,15,1,42,613,21457,No,Travel_Rarely,2,3,5,4,1,1,3,9,4,9,7,Funcionário estabelecido,7,1,7,1,80
2064,No,27,Jovem,Male,Married,Y,4,Muito próxima,3,Life Sciences,Research & Development,Manufacturing Director,2,6142,1.0587644566129937,20,1,87,155,5174,Yes,Travel_Rarely,4,4,0,2,2,2,3,9,1,6,6,Funcionário estabelecido,2,0,3,1,80
2065,No,49,Maduro,Male,Married,Y,2,Muito próxima,3,Medical,Sales,Sales Executive,2,5390,1.2064807592795932,14,0,63,1023,13243,No,Travel_Frequently,2,3,3,4,2,4,2,12,2,17,9,Funcionário estabelecido,6,0,8,1,80
